scan; model; timestamp; text; twice recognized; locationID
12; SM-A310F; 2018-10-13 10:17:00; I TaAAg; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; bsd 9oo1A 22iM; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; loiriw vtus9d to bris slt; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; I woIdt 9d ot 2m992; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; .2291b 100q vd t9il91 0tmi; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; .MaIOTaICCH; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; n9119H 9doH; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; r Sternheim; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; e soRTIERPAU; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; 180604; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; Wer me; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; vnfold vour selfe; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; 19imobsA 19b nov Erschrecken Sie nicht. meine Freundin,; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; anstatt der Handschrifr vo; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; eine gedruckte Copey zu erhalten.; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; welche Ihnen aut etnrmal die gat; false; null; 
12; SM-A310F; 2018-10-13 10:17:00; endeckt. die ich an lhnen begangen ha; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; COT2 V3011TMA; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; IMaT2AES; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; MaiOT2zIgzss; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; bsd soo18 a2i; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; doidw vtUs9d ło bni is; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; mwomt sd ot 2m99; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; b 100q vd teil91 otm; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; ns119H 9ioH; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; lsimsb 19b no E; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; dW; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; 19dt; false; null; 
13; SM-A310F; 2018-10-13 10:17:01; Umana cosa è; false; 12; 
13; SM-A310F; 2018-10-13 10:17:01; aver compassione; true; 12; 
14; SM-A310F; 2018-10-13 10:17:02; Umana cosa è; true; 12; 
14; SM-A310F; 2018-10-13 10:17:02; aver compassione; true; 12; 
14; SM-A310F; 2018-10-13 10:17:02; aoTe ao1LTHA degli afflit; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; Hemos perdido; false; 12; 
14; SM-A310F; 2018-10-13 10:17:02; aun este; false; 12; 
14; SM-A310F; 2018-10-13 10:17:02; crepúsculo.; false; 12; 
14; SM-A310F; 2018-10-13 10:17:02; doirw vtUs9d to; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; noTdt ad; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; .2291b 1oog vd t; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; 2orlW Stand &; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; Ç919dt; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; nS11SH 9noH; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; lsimsbsA 1sb no; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; indjärt; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; IVaT2Ag; false; null; 
14; SM-A310F; 2018-10-13 10:17:02; M210T22Id34; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; aoTa aDITÁ degli afflitti; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; rsvuoz s no Hemos perdido; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; aun este; true; 12; 
15; SM-A310F; 2018-10-13 10:17:03; crepúsculo.; true; 12; 
15; SM-A310F; 2018-10-13 10:17:03; doirw vtu; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; SIWO; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; 229Tb 1o0; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; S1911sH 9foH; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; |Egy kissé mindjárt; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; 1oim9bsAA 1sb sov Ersc; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; gedruckte Copey zu e; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; Umana cosa e; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; aver compasSion; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; I VZTZAA4; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; MziOT2X1aaAg; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; ay answer t; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; 2orlW stand & vnfold yot selfe.; false; null; 
15; SM-A310F; 2018-10-13 10:17:03; 919dt; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; pildo ,1usq no'up 1nstus u II; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; g aulg nu'b nio2sd 1nsvuoR 6 no Hemos perdido; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; o; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; ai am linişte,; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; Nay answer me; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; 2od W Stand &vnfold v; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; S919rt; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; uId sibvI; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; s2n9 sbsd; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; n9119H sdolH; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; 1oim9bBA 19b noy; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; Egy k issé mindjárt; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; aoTa nxOINTÄ degli aff; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; I MT2ARS; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; aun este; true; 12; 
16; SM-A310F; 2018-10-13 10:17:04; .M3JOT2XIa38S; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; crepúsculo.; true; 12; 
16; SM-A310F; 2018-10-13 10:17:04; Umana; false; null; 
16; SM-A310F; 2018-10-13 10:17:04; 1Ver COm; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; om 9l 1uo1 19pildo Ju9q no up tn6US Ust II; false; null; 
17; SM-A310F; 2018-10-13 10:17:05; p tisq aulq nu'b nioesd tnsvuoe s no Hemos perdido; false; null; 
